發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,4天候,7速限,8道路型態,9事故位置
105,04,05,21,40,2,01大同區,大同區民生西路與延平北路2段口,0,3,3,C03,1,25,2,8,50,4,01
105,03,05,17,45,2,01大同區,大同區承德路1段22號,0,1,1,B01,1,67,3,8,50,3,02
105,03,05,17,45,2,01大同區,大同區承德路1段22號,0,1,2,C03,1,26,2,8,50,3,02
105,03,05,17,45,2,01大同區,大同區承德路1段22號,0,1,3,B03,1,37,3,8,50,3,02
105,03,08,13,38,2,01大同區,大同區鄭州路與西寧北路口,0,1,1,C03,1,33,3,8,40,14,09
105,03,08,13,38,2,01大同區,大同區鄭州路與西寧北路口,0,1,2,C03,1,20,2,8,40,14,09
105,03,08,13,38,2,01大同區,大同區鄭州路與西寧北路口,0,1,3,C03,1,34,3,8,40,14,09
105,03,12,05,30,2,01大同區,大同區延平北路1段與南京西路口,0,1,1,B03,2,23,2,6,50,4,01
105,03,12,05,30,2,01大同區,大同區延平北路1段與南京西路口,0,1,2,B01,2,64,3,6,50,4,01
105,03,15,22,12,2,01大同區,大同區長安西路與塔城街口,0,1,1,B03,1,62,3,6,50,4,01
105,03,15,22,12,2,01大同區,大同區長安西路與塔城街口,0,1,2,C03,1,20,2,6,50,4,01
105,03,18,14,20,2,01大同區,大同區承德路3段與民權西路口,0,1,1,B03,2,43,3,6,50,4,01
105,03,18,14,20,2,01大同區,大同區承德路3段與民權西路口,0,1,2,F01,2,54,2,6,50,4,01
105,03,21,10,55,2,01大同區,大同區承德路2段與錦西街口,0,1,1,B12,1,45,3,8,50,4,01
105,03,21,10,55,2,01大同區,大同區承德路2段與錦西街口,0,1,2,H01,2,51,2,8,50,4,01
105,03,26,01,00,2,01大同區,大同區環河北路1段與涼州街口,0,1,1,B03,1,34,3,6,50,3,01
105,03,26,01,00,2,01大同區,大同區環河北路1段與涼州街口,0,1,2,C03,1,20,2,6,50,3,01
105,03,28,12,00,2,01大同區,大同區長安西路190號,0,1,1,C03,1,25,2,8,50,14,09
105,03,28,12,00,2,01大同區,大同區長安西路190號,0,1,2,B11,1,48,3,8,50,14,09
105,03,31,12,55,2,01大同區,大同區延平北路4段15號,0,1,1,B03,1,40,3,8,50,4,01
105,03,31,12,55,2,01大同區,大同區延平北路4段15號,0,1,2,C03,1,23,2,8,50,4,01
105,04,03,14,45,2,01大同區,大同區台北橋,0,1,1,C03,1,59,3,8,50,8,11
105,04,03,14,45,2,01大同區,大同區台北橋,0,1,2,C03,1,22,2,8,50,8,11
105,04,03,17,25,2,01大同區,大同區延平北路2段61巷,0,2,1,C03,1,38,2,8,50,4,01
105,04,03,17,25,2,01大同區,大同區延平北路2段61巷,0,2,2,C03,1,20,2,8,50,4,01
105,04,04,09,20,2,01大同區,大同區重慶北路2段與涼州街口,0,1,1,C03,1,25,2,8,50,4,01
105,04,04,09,20,2,01大同區,大同區重慶北路2段與涼州街口,0,1,2,H01,1,56,3,8,50,4,01
105,03,07,18,15,2,01大同區,大同區環河北路2段與民族西路口,0,1,1,C03,1,23,2,7,50,3,01
105,03,07,18,15,2,01大同區,大同區環河北路2段與民族西路口,0,1,2,B03,1,46,3,7,50,3,01
105,03,11,19,10,2,01大同區,大同區環河北路1段與鄭州路口,0,1,1,B03,1,51,3,6,50,14,09
105,03,11,19,10,2,01大同區,大同區環河北路1段與鄭州路口,0,1,2,C03,2,38,2,6,50,14,09
105,04,12,08,19,2,01大同區,大同區承德路2段與平陽街口,0,1,1,B03,1,66,3,7,50,04,01
105,04,12,08,19,2,01大同區,大同區承德路2段與平陽街口,0,1,2,C03,1,22,2,7,50,04,01
105,04,12,12,51,2,01大同區,大同區鄭州路與塔城街口,0,1,1,A04,1,51,3,8,50,04,01
105,04,12,12,51,2,01大同區,大同區鄭州路與塔城街口,0,1,2,H01,2,47,2,8,50,04,01
105,03,13,19,10,2,01大同區,大同區民權西路144巷10弄2號,0,1,1,B03,1,41,4,6,0,14,09
105,03,13,19,10,2,01大同區,大同區民權西路144巷10弄2號,0,1,3,H02,2,40,4,6,0,14,09
105,03,13,19,10,2,01大同區,大同區民權西路144巷10弄2號,0,1,2,C03,2,22,2,6,0,14,09
105,03,24,09,00,2,01大同區,大同區通河西街1段,0,2,1,C03,1,22,2,6,30,14,09
105,03,24,09,00,2,01大同區,大同區通河西街1段,0,2,2,C03,2,33,2,6,30,14,09
105,03,26,18,10,2,01大同區,大同區承德路3段與民權西路口,0,1,1,B03,2,41,3,7,50,4,01
105,03,26,18,10,2,01大同區,大同區承德路3段與民權西路口,0,1,2,C03,2,21,2,7,50,4,01
105,03,27,09,55,2,01大同區,大同區民族西路與延平北路3段口,0,1,1,B03,1,44,3,8,50,4,01
105,03,27,09,55,2,01大同區,大同區民族西路與延平北路3段口,0,1,2,H01,2,60,2,8,50,4,01
105,03,28,07,48,2,01大同區,大同區環河北路1段與涼州街口,0,2,1,A05,1,54,4,8,0,14,09
105,03,28,07,48,2,01大同區,大同區環河北路1段與涼州街口,0,2,2,C03,1,26,2,8,0,14,09
105,03,28,07,48,2,01大同區,大同區環河北路1段與涼州街口,0,2,3,C03,1,39,2,8,0,14,09
105,03,30,23,00,2,01大同區,大同區延平北路4段243號,0,1,1,B03,1,50,3,7,50,14,09
105,03,30,23,00,2,01大同區,大同區延平北路4段243號,0,1,2,C03,2,32,2,7,50,14,09
105,04,01,17,20,2,01大同區,大同區延平北路4段15號,0,1,2,C03,2,30,2,8,0,14,09
105,04,01,17,20,2,01大同區,大同區延平北路4段15號,0,1,1,C03,1,105,4,8,0,14,09
105,04,01,17,20,2,01大同區,大同區延平北路4段15號,0,1,3,F01,1,73,3,8,0,14,09
105,04,18,08,40,2,01大同區,大同區民權西路106號,0,1,1,B01,1,62,3,7,50,14,09
105,04,18,08,40,2,01大同區,大同區民權西路106號,0,1,2,C03,2,52,2,7,50,14,09
105,04,17,19,50,2,01大同區,大同區民生西路與承德路2段口,0,1,1,B03,1,25,3,7,50,4,01
105,04,17,19,50,2,01大同區,大同區民生西路與承德路2段口,0,1,2,H01,2,40,2,7,50,4,01
105,03,28,09,50,2,01大同區,大同區民權西路144巷,0,2,1,C03,2,36,2,8,50,4,02
105,03,28,09,50,2,01大同區,大同區民權西路144巷,0,2,2,H01,2,49,2,8,50,4,02
105,04,01,06,05,2,01大同區,大同區延平北路1段92號,0,1,1,C03,1,49,3,8,50,14,09
105,04,01,06,05,2,01大同區,大同區延平北路1段92號,0,1,2,C03,1,25,2,8,50,14,09
105,04,01,20,30,2,01大同區,大同區市民高架與環河北路1段口,0,1,1,B03,2,40,3,8,40,10,16
105,04,01,20,30,2,01大同區,大同區市民高架與環河北路1段口,0,1,2,B12,1,54,3,8,40,10,16
105,04,01,20,30,2,01大同區,大同區市民高架與環河北路1段口,0,1,3,B12,1,54,3,8,40,10,16
105,04,01,20,30,2,01大同區,大同區市民高架與環河北路1段口,0,1,4,B03,1,46,3,8,40,10,16
105,04,01,20,30,2,01大同區,大同區市民高架與環河北路1段口,0,1,5,B03,1,40,3,8,40,10,16
105,04,01,20,30,2,01大同區,大同區市民高架與環河北路1段口,0,1,6,H02,1,8,2,8,40,10,16
105,04,02,00,30,2,01大同區,大同區承德路3段與民權西路口,0,1,1,C03,1,105,4,8,0,4,01
105,04,02,00,30,2,01大同區,大同區承德路3段與民權西路口,0,1,2,C03,1,26,2,8,0,4,01
105,04,06,13,00,2,01大同區,大同區延平北路2段131號,0,1,1,B02,1,23,3,8,50,14,09
105,04,06,13,00,2,01大同區,大同區延平北路2段131號,0,1,2,C03,2,60,2,8,50,14,09
105,04,06,13,00,2,01大同區,大同區延平北路2段131號,0,1,3,B03,1,43,4,8,50,14,09
105,04,11,19,37,2,01大同區,大同區民權西路與蘭州街口,0,2,1,C03,2,22,2,8,50,4,01
105,04,11,19,37,2,01大同區,大同區民權西路與蘭州街口,0,2,2,C03,2,25,2,8,50,4,01
105,03,28,07,18,2,01大同區,大同區民生西路與萬全街口,0,1,1,C03,1,40,2,8,50,4,01
105,03,28,07,18,2,01大同區,大同區民生西路與萬全街口,0,1,2,B03,1,25,3,8,50,4,01
105,03,25,07,09,2,01大同區,大同區延平北路3段與民族西路口,0,2,1,C03,2,19,2,6,50,5,01
105,03,25,07,09,2,01大同區,大同區延平北路3段與民族西路口,0,2,2,C03,1,50,2,6,50,5,01
105,03,25,18,17,2,01大同區,大同區延平北路2段與涼州街口,0,1,1,B03,1,32,4,6,50,4,01
105,04,01,11,13,2,01大同區,大同區南京西路304號,0,2,2,C03,1,38,2,7,50,3,01
105,04,09,19,20,2,01大同區,大同區延平北路3段83巷,0,1,1,B03,2,44,3,7,50,4,01
105,04,09,19,20,2,01大同區,大同區延平北路3段83巷,0,1,2,C03,2,23,2,7,50,4,01
105,04,09,19,20,2,01大同區,大同區延平北路3段83巷,0,1,3,B03,1,46,3,7,50,4,01
105,03,29,18,40,2,01大同區,大同區民族西路180號,0,1,1,B03,1,54,3,7,50,4,01
105,03,29,18,40,2,01大同區,大同區民族西路180號,0,1,2,H01,2,61,2,7,50,4,01
105,03,30,00,35,2,01大同區,大同區重慶北路3段與民族西路口,0,1,1,B03,1,18,3,7,50,4,01
105,03,30,00,35,2,01大同區,大同區重慶北路3段與民族西路口,0,1,2,C03,2,29,2,7,50,4,01
105,04,09,01,30,2,01大同區,大同區環河北路1段與鄭州路口,0,2,1,B03,1,25,3,7,50,4,01
105,04,09,01,30,2,01大同區,大同區環河北路1段與鄭州路口,0,2,2,C03,1,26,2,7,50,4,01
105,04,09,01,30,2,01大同區,大同區環河北路1段與鄭州路口,0,2,3,H02,2,25,2,7,50,4,01
105,04,16,08,18,2,01大同區,大同區承德路1段與長安西路口,0,1,1,A04,1,22,4,8,50,4,01
105,04,16,08,18,2,01大同區,大同區承德路1段與長安西路口,0,1,2,H01,1,25,2,8,50,4,01
105,04,16,14,42,2,01大同區,大同區民生西路與寧夏路口,0,1,1,G06,3,105,4,8,50,4,01
105,04,16,14,42,2,01大同區,大同區民生西路與寧夏路口,0,1,2,B01,1,50,3,8,50,4,01
105,04,16,14,42,2,01大同區,大同區民生西路與寧夏路口,0,1,3,C04,2,55,2,8,50,4,01
105,04,08,23,05,2,01大同區,大同區承德路2段235號,0,2,1,C03,1,21,2,8,50,15,18
105,04,08,23,05,2,01大同區,大同區承德路2段235號,0,2,2,H01,2,56,2,8,50,15,18
105,04,09,04,50,2,01大同區,大同區民權西路139號,0,3,1,C03,1,27,2,8,50,14,09
105,04,09,04,50,2,01大同區,大同區民權西路139號,0,3,2,C03,2,24,2,8,50,14,09
105,04,09,04,50,2,01大同區,大同區民權西路139號,0,3,3,H02,2,25,2,8,50,14,09
105,04,09,07,10,2,01大同區,大同區承德路1段與鄭州路口,0,1,1,C03,1,24,2,8,50,4,01
105,04,09,07,10,2,01大同區,大同區承德路1段與鄭州路口,0,1,2,C03,2,23,3,8,50,4,01
105,04,10,13,15,2,01大同區,大同區承德路3段與敦煌路口,0,2,1,B03,1,34,3,6,40,4,01
105,04,10,13,15,2,01大同區,大同區承德路3段與敦煌路口,0,2,2,C03,1,18,2,6,40,4,01
105,04,10,13,15,2,01大同區,大同區承德路3段與敦煌路口,0,2,3,H02,1,18,2,6,40,4,01
105,04,15,08,42,2,01大同區,大同區承德路3段17號,0,2,1,B03,1,59,4,8,50,14,09
105,04,15,08,42,2,01大同區,大同區承德路3段17號,0,2,2,C03,2,27,2,8,50,14,09
105,04,15,08,42,2,01大同區,大同區承德路3段17號,0,2,3,C03,2,64,2,8,50,14,09
105,04,15,08,42,2,01大同區,大同區承德路3段17號,0,2,4,C03,1,105,4,8,50,14,09
105,04,17,19,10,2,01大同區,大同區重慶北路2段與蘭州街口,0,1,1,B03,1,19,3,6,50,3,01
105,04,17,19,10,2,01大同區,大同區重慶北路2段與蘭州街口,0,1,2,C03,2,30,2,6,50,3,01
105,04,19,15,28,2,01大同區,大同區延平北路4段88號,0,1,1,C03,1,78,2,8,50,14,07
105,04,19,15,28,2,01大同區,大同區延平北路4段88號,0,1,2,B03,2,38,3,8,50,14,07
105,04,19,22,45,2,01大同區,大同區民權西路與蘭州街口,0,2,1,C03,1,53,2,8,50,4,01
105,04,19,22,45,2,01大同區,大同區民權西路與蘭州街口,0,2,2,C03,2,34,2,8,50,4,01
105,04,19,22,45,2,01大同區,大同區民權西路與蘭州街口,0,2,3,,3,105,,8,50,4,01
105,04,26,07,23,2,01大同區,大同區民族西路225巷,0,2,1,B03,2,56,3,8,50,4,02
105,04,26,07,23,2,01大同區,大同區民族西路225巷,0,2,2,C03,1,39,2,8,50,4,02
105,04,26,07,23,2,01大同區,大同區民族西路225巷,0,2,3,H02,1,7,2,8,50,4,02
105,04,21,07,00,2,01大同區,大同區延平北路1段135號,0,1,1,A02,1,38,3,8,50,14,09
105,04,21,07,00,2,01大同區,大同區延平北路1段135號,0,1,2,H02,1,81,2,8,50,14,09
105,04,27,07,50,2,01大同區,大同區民生西路171巷,0,1,1,B03,1,33,3,6,50,3,01
105,04,27,07,50,2,01大同區,大同區民生西路171巷,0,1,2,C03,1,45,2,6,50,3,01
105,04,28,08,00,2,01大同區,大同區重慶北路2段與涼州街口,0,1,1,C03,1,26,2,7,50,4,01
105,04,28,08,00,2,01大同區,大同區重慶北路2段與涼州街口,0,1,2,,3,105,,7,50,4,01
105,04,28,13,55,2,01大同區,大同區民權西路與蘭州街口,0,1,1,C03,2,27,3,8,50,4,01
105,04,28,13,55,2,01大同區,大同區民權西路與蘭州街口,0,1,2,C03,1,19,2,8,50,4,01
105,04,30,22,25,2,01大同區,環河快速道路下民生西路匝道,0,1,1,C01,1,28,2,8,0,10,16
105,04,30,22,25,2,01大同區,環河快速道路下民生西路匝道,0,1,2,B03,2,36,3,8,0,10,16
105,05,02,18,24,2,01大同區,大同區鄭州路與太原路口,0,1,1,C03,2,32,3,8,50,3,01
105,05,02,18,24,2,01大同區,大同區鄭州路與太原路口,0,1,2,F01,2,60,2,8,50,3,01
105,04,29,09,15,2,01大同區,大同區長安西路168號,0,2,1,C03,1,23,2,8,50,14,09
105,04,29,09,15,2,01大同區,大同區長安西路168號,0,2,2,C03,2,43,2,8,50,14,09
105,04,29,11,50,2,01大同區,大同區南京西路262巷,0,1,2,F01,1,37,2,8,0,16,22
105,04,29,11,50,2,01大同區,大同區南京西路262巷,0,1,1,C03,1,55,4,8,0,16,22
105,04,29,22,30,2,01大同區,大同區民生西路171巷與萬全街口,0,1,1,C03,1,35,4,7,30,4,01
105,04,29,22,30,2,01大同區,大同區民生西路171巷與萬全街口,0,1,2,C03,1,63,2,7,30,4,01
105,05,04,18,30,2,01大同區,大同區重慶北路1段73號,0,2,1,B02,1,34,3,7,50,14,09
105,05,04,18,30,2,01大同區,大同區重慶北路1段73號,0,2,2,C03,2,43,2,7,50,14,09
105,05,04,18,30,2,01大同區,大同區重慶北路1段73號,0,2,3,H02,1,17,2,7,50,14,09
105,04,14,18,50,2,01大同區,大同區承德路1段3號,0,1,1,A04,1,52,3,6,50,3,01
105,04,14,18,50,2,01大同區,大同區承德路1段3號,0,1,2,C03,2,63,2,6,50,3,01
105,04,14,22,55,2,01大同區,大同區民族西路187巷,0,1,1,B03,2,27,3,6,40,4,01
105,04,14,22,55,2,01大同區,大同區民族西路187巷,0,1,2,C03,1,33,2,6,40,4,01
105,04,26,11,30,2,01大同區,大同區延平北路3段與民權西路口,0,1,1,C03,1,22,2,8,50,5,01
105,04,26,11,30,2,01大同區,大同區延平北路3段與民權西路口,0,1,2,B12,1,27,3,8,50,5,01
105,05,02,18,05,2,01大同區,大同區忠孝西路2段與塔城街口,0,2,1,C03,1,50,2,8,30,4,01
105,05,02,18,05,2,01大同區,大同區忠孝西路2段與塔城街口,0,2,2,C03,1,21,2,8,30,4,01
105,05,06,23,30,2,01大同區,大同區民權西路225巷,0,2,1,G06,1,105,4,8,50,4,01
105,05,06,23,30,2,01大同區,大同區民權西路225巷,0,2,2,C03,1,21,3,8,50,4,01
105,05,06,23,30,2,01大同區,大同區民權西路225巷,0,2,3,C03,1,41,2,8,50,4,01
105,05,06,23,30,2,01大同區,大同區民權西路225巷,0,2,4,H02,1,16,2,8,50,4,01
105,05,07,19,25,2,01大同區,大同區市民大道1段,0,1,1,B01,1,55,3,8,40,14,09
105,05,07,19,25,2,01大同區,大同區市民大道1段,0,1,2,C03,1,20,2,8,40,14,09
105,05,07,19,25,2,01大同區,大同區市民大道1段,0,1,3,H02,2,57,3,8,40,14,09
105,05,08,00,40,2,01大同區,大同區環河北路1段與民生西路口,0,1,1,H01,2,60,2,8,0,4,01
105,05,08,00,40,2,01大同區,大同區環河北路1段與民生西路口,0,1,2,B03,1,48,3,8,0,4,01
105,05,08,00,40,2,01大同區,大同區環河北路1段與民生西路口,0,1,3,B03,1,31,3,8,0,4,01
105,05,09,07,25,2,01大同區,大同區民權西路118巷,0,1,1,C03,1,26,3,8,50,3,02
105,05,09,07,25,2,01大同區,大同區民權西路118巷,0,1,2,C03,1,23,3,8,50,3,02
105,05,09,07,25,2,01大同區,大同區民權西路118巷,0,1,3,H02,2,21,2,8,50,3,02
105,05,01,20,44,2,01大同區,大同區大龍街與哈密街口,0,3,1,C03,1,20,2,7,50,14,09
105,05,01,20,44,2,01大同區,大同區大龍街與哈密街口,0,3,2,C03,1,25,2,7,50,14,09
105,05,01,20,44,2,01大同區,大同區大龍街與哈密街口,0,3,3,H02,2,15,2,7,50,14,09
105,05,02,18,30,2,01大同區,大同區環河北路1段295號,0,2,1,C03,2,18,2,7,50,14,09
105,05,02,18,30,2,01大同區,大同區環河北路1段295號,0,2,2,C03,2,59,2,7,50,14,09
105,05,03,14,48,2,01大同區,大同區延平北路2段240號,0,2,1,C03,2,21,2,7,50,14,09
105,05,03,14,48,2,01大同區,大同區延平北路2段240號,0,2,2,C03,1,49,2,7,50,14,09
105,05,10,08,30,2,01大同區,大同區承德路2段與錦西街口,0,2,1,C03,1,30,2,8,50,14,09
105,05,10,08,30,2,01大同區,大同區承德路2段與錦西街口,0,2,2,B03,1,36,3,8,50,14,09
105,05,10,08,30,2,01大同區,大同區承德路2段與錦西街口,0,2,3,H02,2,30,2,8,50,14,09
105,05,01,16,59,2,01大同區,大同區承德路3段與敦煌路口,0,2,1,B01,1,55,3,6,50,4,01
105,05,01,16,59,2,01大同區,大同區承德路3段與敦煌路口,0,2,2,C03,1,23,2,6,50,4,01
105,05,01,16,59,2,01大同區,大同區承德路3段與敦煌路口,0,2,3,H02,2,25,2,6,50,4,01
105,05,10,20,10,2,01大同區,大同區寧夏路19-1號,0,1,1,C03,1,27,2,6,50,14,09
105,05,10,20,10,2,01大同區,大同區寧夏路19-1號,0,1,2,C03,2,24,3,6,50,14,09
105,07,19,16,46,2,01大同區,大同區酒泉街103巷,0,3,1,C04,2,64,2,6,40,14,09
105,07,19,16,46,2,01大同區,大同區酒泉街103巷,0,3,2,C03,1,18,2,6,40,14,09
105,07,19,16,46,2,01大同區,大同區酒泉街103巷,0,3,3,H02,2,9,2,6,40,14,09
105,08,30,18,05,2,01大同區,大同區承德路3段143巷,0,1,1,B03,1,45,4,8,0,3,02
105,08,30,18,05,2,01大同區,大同區承德路3段143巷,0,1,2,C03,1,34,2,8,0,3,02
105,01,15,23,20,2,01大同區,大同區重慶北路2段109號,0,2,1,C03,1,32,2,6,0,14,09
105,01,15,23,20,2,01大同區,大同區重慶北路2段109號,0,2,2,F06,2,54,2,6,0,14,09
105,01,17,10,30,2,01大同區,大同區延平北路2段67號,0,2,1,B03,1,40,3,6,50,14,09
105,01,17,10,30,2,01大同區,大同區延平北路2段67號,0,2,2,C03,1,28,2,6,50,14,09
105,01,17,10,30,2,01大同區,大同區延平北路2段67號,0,2,3,H02,1,27,2,6,50,14,09
105,02,01,14,45,2,01大同區,大同區民權西路262號,0,2,1,G06,1,63,4,6,0,3,01
105,02,01,14,45,2,01大同區,大同區民權西路262號,0,2,2,C03,1,55,2,6,0,3,01
105,02,01,14,45,2,01大同區,大同區民權西路262號,0,2,3,H02,2,58,2,6,0,3,01
105,02,03,15,28,2,01大同區,大同區承德路2段與民權西路口,0,1,1,C03,2,18,3,7,50,4,02
105,02,03,15,28,2,01大同區,大同區承德路2段與民權西路口,0,1,2,C03,2,23,3,7,50,4,02
105,02,03,15,28,2,01大同區,大同區承德路2段與民權西路口,0,1,3,C03,2,52,2,7,50,4,02
105,02,03,15,28,2,01大同區,大同區承德路2段與民權西路口,0,1,4,A04,1,48,3,7,50,4,02
105,02,04,09,24,2,01大同區,大同區重慶北路3段與哈密街口,0,2,1,E01,1,32,3,8,0,4,01
105,02,04,09,24,2,01大同區,大同區重慶北路3段與哈密街口,0,2,2,C03,1,46,2,8,0,4,01
105,02,04,09,24,2,01大同區,大同區重慶北路3段與哈密街口,0,2,3,H02,2,39,2,8,0,4,01
105,02,22,17,36,2,01大同區,大同區大龍街58號,0,2,1,C03,1,67,2,7,50,14,09
105,02,22,17,36,2,01大同區,大同區大龍街58號,0,2,2,C03,1,15,2,7,50,14,09
105,01,08,16,21,2,01大同區,迪化街2段與延平北路4段179巷口(延平北路4段179巷15號前),0,1,1,C04,2,55,2,7,0,13,22
105,01,08,16,21,2,01大同區,迪化街2段與延平北路4段179巷口(延平北路4段179巷15號前),0,1,2,B12,1,51,3,7,0,13,22
105,01,09,08,15,2,01大同區,大同區延平北路1段69巷,0,2,1,C03,1,56,2,8,0,14,09
105,01,09,08,15,2,01大同區,大同區延平北路1段69巷,0,2,2,C03,2,27,2,8,0,14,09
105,01,09,09,40,2,01大同區,大同區延平北路2段268號,0,2,1,C03,1,66,2,8,50,14,09
105,01,09,09,40,2,01大同區,大同區延平北路2段268號,0,2,2,C03,1,21,2,8,50,14,09
105,01,09,09,40,2,01大同區,大同區延平北路2段268號,0,2,3,B01,1,49,3,8,50,14,09
105,01,13,18,44,2,01大同區,大同區民族西路與大龍街口,0,1,1,B01,1,50,3,7,50,5,02
105,01,13,18,44,2,01大同區,大同區民族西路與大龍街口,0,1,2,C03,2,24,2,7,50,5,02
105,01,13,18,44,2,01大同區,大同區民族西路與大龍街口,0,1,3,B03,1,39,3,7,50,5,02
105,01,25,12,08,2,01大同區,大同區重慶北路2段70巷,0,1,1,C03,1,47,3,7,50,3,02
105,01,25,12,08,2,01大同區,大同區重慶北路2段70巷,0,1,2,C03,2,30,2,7,50,3,02
105,01,25,16,27,2,01大同區,大同區長安西路與南京西路64巷口,0,1,1,C03,1,49,4,7,50,3,01
105,01,25,16,27,2,01大同區,大同區長安西路與南京西路64巷口,0,1,2,C03,1,63,2,7,50,3,01
105,01,01,17,35,2,01大同區,大同區市民高架,0,1,1,B12,1,48,2,7,50,10,09
105,01,01,17,35,2,01大同區,大同區市民高架,0,1,2,B03,1,51,3,7,50,10,09
105,01,01,17,35,2,01大同區,大同區市民高架,0,1,3,B03,2,55,3,7,50,10,09
105,01,02,19,45,2,01大同區,大同區重慶北路與鄭州路口,0,1,1,B03,1,56,3,7,40,4,01
105,01,02,19,45,2,01大同區,大同區重慶北路與鄭州路口,0,1,2,C03,1,81,2,7,40,4,01
105,01,11,15,35,2,01大同區,大同區民生西路與重慶北路口,0,1,1,B01,1,55,3,6,50,4,02
105,01,11,15,35,2,01大同區,大同區民生西路與重慶北路口,0,1,2,H01,2,71,2,6,50,4,02
105,01,12,08,00,2,01大同區,大同區保安街與甘州街口,0,1,1,B03,1,36,3,7,50,4,02
105,01,12,08,00,2,01大同區,大同區保安街與甘州街口,0,1,2,C03,2,30,2,7,50,4,02
105,01,16,22,42,2,01大同區,大同區台北橋,0,1,1,C03,1,27,2,7,50,8,11
105,01,16,22,42,2,01大同區,大同區台北橋,0,1,2,,3,105,,7,50,8,11
105,01,17,00,00,2,01大同區,大同區延平北路3段16號,0,1,1,C03,1,21,2,6,50,3,01
105,01,17,00,00,2,01大同區,大同區延平北路3段16號,0,1,3,C03,1,28,3,6,50,3,01
105,01,17,00,00,2,01大同區,大同區延平北路3段16號,0,1,2,B03,1,39,3,6,50,3,01
105,01,18,14,00,2,01大同區,大同區歸綏街238號,0,1,1,B12,1,44,3,8,50,14,09
105,01,18,14,00,2,01大同區,大同區歸綏街238號,0,1,2,C03,1,68,2,8,50,14,09
105,01,18,19,05,2,01大同區,大同區敦煌路3號,0,1,1,B03,1,56,3,8,50,14,09
105,02,07,19,16,2,01大同區,大同區環河北路1段與鄭州路口,0,1,1,C03,1,55,3,8,50,14,09
105,01,18,19,05,2,01大同區,大同區敦煌路3號,0,1,2,C03,1,18,2,8,50,14,09
